range_id,band_id,p_min,p_max,n_train,n_test,winner,delta_bic,delta_logl,exp_bic,ln_bic,exp_ks,ln_ks,exp_ks_p,ln_ks_p
1000000000000000:1000000000200000,0,1000000000000000.0,1000000000200000.0,3507,1504,exponential,-42.636541300254976,-17.660328897873114,14158.590305162706,14201.226846462961,0.08136480987316985,0.08189436875618344,4.145212601584791e-09,3.192503963806726e-09
