range_id,band_id,p_min,p_max,n_train,n_test,winner,delta_bic,delta_logl,exp_bic,ln_bic,exp_ks,ln_ks,exp_ks_p,ln_ks_p
1000000000000000000:1000000000000300000,0,1e+18,1.0000000000003027e+18,4401,1887,exponential,-76.83629776450834,-34.646777109568575,18382.16430229588,18459.00060006039,0.06406682103363687,0.07362305179307377,3.5450283603375206e-07,2.4315739421751404e-09
