range_id,band_id,p_min,p_max,n_train,n_test,winner,delta_bic,delta_logl,exp_bic,ln_bic,exp_ks,ln_ks,exp_ks_p,ln_ks_p
10000000:20000000,0,10000000.0,20000000.000000004,371174,159075,lognormal,9484.98348795087,4748.480309509556,1252134.8042198233,1242649.8207318725,0.12059447664768932,0.08916436083113927,0.0,0.0
