range_id,band_id,p_min,p_max,n_train,n_test,winner,delta_bic,delta_logl,exp_bic,ln_bic,exp_ks,ln_ks,exp_ks_p,ln_ks_p
316227766016:316228766016,0,316227766016.0,316228766016.0,23076,9891,lognormal,105.18936089503404,57.19437071338325,87176.50434994948,87071.31498905444,0.08666637794888574,0.07438123043191663,4.365801144818319e-65,4.9028539460563886e-48
