range_id,band_id,p_min,p_max,n_train,n_test,winner,delta_bic,delta_logl,exp_bic,ln_bic,exp_ks,ln_ks,exp_ks_p,ln_ks_p
100000:200000,0,100000.0,200000.00000000003,5134,2201,lognormal,269.5829593911385,138.63981323633197,15806.106244939514,15536.523285548375,0.1450772031584007,0.1054717787156203,6.836881663621571e-41,8.96658616217669e-22
