range_id,band_id,p_min,p_max,n_train,n_test,winner,delta_bic,delta_logl,exp_bic,ln_bic,exp_ks,ln_ks,exp_ks_p,ln_ks_p
1000000000:1100000000,0,1000000000.0,1100000000.0000007,2949165,1263928,lognormal,36615.08873120695,18314.569233048707,10535682.129903728,10499067.041172521,0.10301452637216277,0.08500317741453661,0.0,0.0
