range_id,band_id,p_min,p_max,n_train,n_test,winner,delta_bic,delta_logl,exp_bic,ln_bic,exp_ks,ln_ks,exp_ks_p,ln_ks_p
1000000:2000000,0,1000000.0,2000000.0000000002,43134,18487,lognormal,1592.8957344142837,801.3602787378186,140228.20521720563,138635.30948279134,0.1365977727739596,0.10364019334401209,2.4657889301805856e-301,2.3963604571410157e-173
