range_id,band_id,p_min,p_max,n_train,n_test,winner,delta_bic,delta_logl,exp_bic,ln_bic,exp_ks,ln_ks,exp_ks_p,ln_ks_p
10000000000000:10000000200000,0,10000000000000.0,10000000199999.996,4118,1765,ambiguous,-3.1663628735368547,2.1547715479146063,15980.11694920323,15983.283312076766,0.08301880063618124,0.06463956361626799,4.965960440618724e-11,7.440416218125635e-07
