range_id,band_id,p_min,p_max,n_train,n_test,winner,delta_bic,delta_logl,exp_bic,ln_bic,exp_ks,ln_ks,exp_ks_p,ln_ks_p
1000000000000000000:1000000000000250000,0,1e+18,1.00000000000025e+18,3649,1564,exponential,-73.50919557524139,-33.07709682706809,15194.3750397637,15267.884235338941,0.05875264856060647,0.0660794565453739,3.906501953345903e-05,2.2140268190630395e-06
