range_id,band_id,p_min,p_max,n_train,n_test,winner,delta_bic,delta_logl,exp_bic,ln_bic,exp_ks,ln_ks,exp_ks_p,ln_ks_p
10000000000000000:10000000000300000,0,1e+16,1.00000000003e+16,5021,2152,exponential,-63.827321343535004,-28.07658421112683,20373.10533105244,20436.932652395975,0.06768061843558947,0.07309170128084325,5.144691633064055e-09,1.9184536518373643e-10
