range_id,band_id,p_min,p_max,n_train,n_test,winner,delta_bic,delta_logl,exp_bic,ln_bic,exp_ks,ln_ks,exp_ks_p,ln_ks_p
1000000000000:1000001000000,0,1000000000000.0,1000000999999.9995,22208,9518,exponential,-12.736285123392008,-1.7876725508540403,84522.40263781263,84535.13892293602,0.08093340064190249,0.07216474733835615,1.115788369278535e-54,1.504782677915172e-43
