range_id,band_id,p_min,p_max,n_train,n_test,winner,delta_bic,delta_logl,exp_bic,ln_bic,exp_ks,ln_ks,exp_ks_p,ln_ks_p
10000000000:10010000000,0,10000000000.0,10010000000.000013,266300,114129,lognormal,1992.0555921249324,1001.8503383957432,974628.8294811194,972636.7738889945,0.09424752215817749,0.08203955159786852,0.0,0.0
