range_id,band_id,p_min,p_max,n_train,n_test,winner,delta_bic,delta_logl,exp_bic,ln_bic,exp_ks,ln_ks,exp_ks_p,ln_ks_p
10000000000000000:10000000000220000,0,1e+16,1.0000000000219972e+16,3656,1568,exponential,-72.11178521069269,-32.377114504891324,14918.543794554313,14990.655579765005,0.0722354109892262,0.08435189610241439,1.46638824616526e-07,3.7322060647243457e-10
