range_id,band_id,p_min,p_max,n_train,n_test,winner,delta_bic,delta_logl,exp_bic,ln_bic,exp_ks,ln_ks,exp_ks_p,ln_ks_p
100000000000:100001000000,0,100000000000.0,100001000000.0,24179,10363,lognormal,20.45972590337624,14.852861476276303,90353.95024361812,90333.49051771474,0.08539087123682612,0.07732214166404477,3.450101761464082e-66,2.468927288008139e-54
